stationID,stationName,security,regionID,constellationID,,reprocessingEfficiency,reprocessingStationsTake,reprocessingHangarFlag,dockingCostPerVolume,maxShipVolumeDockable,officeRentalCost,operationID,stationTypeID,corporationID,,,,,,,,,,solarSystemID
60012541,Fovihi V - Ammatar Consulate Bureau,0.869394349,10000001,20000004,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000126,,,,,,,,,,30000023
60012544,Hasiari VIII - Moon 4 - Ammatar Consulate Bureau,0.798187617,10000001,20000005,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000126,,,,,,,,,,30000032
60012547,Chidah VII - Moon 10 - Ammatar Consulate Bureau,0.539052013,10000001,20000002,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000126,,,,,,,,,,30000010
60012550,Berta VI - Moon 19 - Ammatar Consulate Bureau,0.489557234,10000001,20000015,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000126,,,,,,,,,,30000109
60012553,Tidacha VIII - Moon 13 - Ammatar Consulate Bureau,0.820099045,10000001,20000011,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000126,,,,,,,,,,30000076
60012556,6NJ8-V VII - Moon 2 - Guristas Logistic Support,-0.179320507,10000015,20000188,,0.5,0.05,4,0.00E+00,50000000,10000,15,1530,1000127,,,,,,,,,,30001290
60012559,Y-4CFK V - Moon 17 - Guristas Testing Facilities,-0.190475373,10000015,20000188,,0.5,0.05,4,0.00E+00,50000000,10000,13,3869,1000127,,,,,,,,,,30001291
60012562,N5Y-4N VII - Moon 20 - Guristas Logistic Support,-0.245204904,10000015,20000186,,0.5,0.05,4,0.00E+00,50000000,10000,15,1530,1000127,,,,,,,,,,30001277
60012565,K3JR-J VIII - Guristas Assembly Plant,-0.138659587,10000015,20000186,,0.5,0.05,4,0.00E+00,50000000,10000,14,3867,1000127,,,,,,,,,,30001274
60012568,H-PA29 V - Moon 1 - Guristas Assembly Plant,-0.241053552,10000015,20000185,,0.5,0.05,4,0.00E+00,50000000,10000,14,1529,1000127,,,,,,,,,,30001269
60012571,H-PA29 IV - Moon 2 - Guristas Assembly Plant,-0.241053552,10000015,20000185,,0.5,0.05,4,0.00E+00,50000000,10000,14,3867,1000127,,,,,,,,,,30001269
60012574,P-VYVL VII - Moon 1 - Guristas Assembly Plant,-0.125218938,10000015,20000193,,0.5,0.05,4,0.00E+00,50000000,10000,14,3867,1000127,,,,,,,,,,30001329
60012577,PF-QHK VII - Moon 6 - Guristas Logistic Support,-0.134401762,10000015,20000193,,0.5,0.05,4,0.00E+00,50000000,10000,15,1530,1000127,,,,,,,,,,30001324
60012580,5ZXX-K V - Moon 17 - Mordu's Legion Testing Facilities,-0.229454037,10000023,20000295,,0.5,0.05,4,0.00E+00,50000000,10000,13,3869,1000128,,,,,,,,,,30002005
60012583,4C-B7X VIII - Moon 1 - Outer Ring Excavations Mining Outpost,-0.00573154,10000057,20000657,,0.32,0.05,4,0.00E+00,50000000,10000,7,3865,1000129,,,,,,,,,,30004504
60012586,4C-B7X VI - Moon 1 - Outer Ring Excavations Refinery,-0.00573154,10000057,20000657,,0.5,0.05,4,0.00E+00,50000000,10000,8,3867,1000129,,,,,,,,,,30004504
60012589,NM-OEA V - Moon 4 - Outer Ring Excavations Mining Outpost,-0.400044124,10000057,20000659,,0.32,0.05,4,0.00E+00,50000000,10000,7,3865,1000129,,,,,,,,,,30004518
60012592,NM-OEA VI - Moon 23 - Outer Ring Excavations Mining Outpost,-0.400044124,10000057,20000659,,0.32,0.05,4,0.00E+00,50000000,10000,7,3865,1000129,,,,,,,,,,30004518
60012595,X-7OMU IV - Moon 3 - Sisters of EVE Academy,-0.141435236,10000023,20000291,,0.5,0.05,4,0.00E+00,50000000,10000,32,2502,1000130,,,,,,,,,,30001978
60012598,J-CIJV VII - Moon 14 - Sisters of EVE Bureau,-0.243942051,10000023,20000291,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30001977
60012601,ROIR-Y II - Sisters of EVE Bureau,-0.239697056,10000023,20000291,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30001983
60012604,Lisbaetanne IV - Moon 15 - Sisters of EVE Bureau,0.3732626,10000064,20000732,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30005007
60012607,Arnon IX - Moon 3 - Sisters of EVE Bureau,0.8,10000064,20000732,,0.5,0.05,4,0.00E+00,50000000,10000,33,1531,1000130,,,,,,,,,,30005001
60012610,Aeschee X - Moon 20 - Sisters of EVE Academy,0.156530492,10000064,20000732,,0.5,0.05,4,0.00E+00,50000000,10000,32,1529,1000130,,,,,,,,,,30005008
60012613,Apanake VIII - Moon 8 - Sisters of EVE Bureau,0.488193859,10000067,20000763,,0.5,0.05,4,0.00E+00,50000000,10000,33,1932,1000130,,,,,,,,,,30005216
60012616,Sheroo X - Moon 3 - Sisters of EVE Bureau,0.599966265,10000067,20000763,,0.5,0.05,4,0.00E+00,50000000,10000,33,56,1000130,,,,,,,,,,30005217
60012619,Sigga VIII - Moon 15 - Sisters of EVE Bureau,0.542144859,10000067,20000763,,0.5,0.05,4,0.00E+00,50000000,10000,33,1531,1000130,,,,,,,,,,30005219
60012622,Traun X - Moon 6 - Sisters of EVE Bureau,0.629520848,10000042,20000305,,0.5,0.05,4,0.00E+00,50000000,10000,33,56,1000130,,,,,,,,,,30002069
60012625,Lanngisi III - Moon 2 - Sisters of EVE Bureau,0.461206307,10000042,20000305,,0.5,0.05,4,0.00E+00,50000000,10000,33,1932,1000130,,,,,,,,,,30002074
60012628,Inder VII - Moon 11 - Sisters of EVE Bureau,0.510338256,10000042,20000305,,0.5,0.05,4,0.00E+00,50000000,10000,33,1932,1000130,,,,,,,,,,30002072
60012631,Odebeinn III - Moon 10 - Sisters of EVE Academy,0.307799963,10000042,20000506,,0.5,0.05,4,0.00E+00,50000000,10000,32,1932,1000130,,,,,,,,,,30003470
60012634,Erindur VI - Moon 1 - Sisters of EVE Academy,0.603009295,10000042,20000506,,0.5,0.05,4,0.00E+00,50000000,10000,32,2502,1000130,,,,,,,,,,30003472
60012637,Erindur VII - Moon 2 - Sisters of EVE Academy,0.603009295,10000042,20000506,,0.5,0.05,4,0.00E+00,50000000,10000,32,1932,1000130,,,,,,,,,,30003472
60012640,Olin II - Moon 13 - Sisters of EVE Bureau,0.311445509,10000067,20000771,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30005272
60012643,Shapisin I - Sisters of EVE Bureau,0.349652421,10000067,20000771,,0.5,0.05,4,0.00E+00,50000000,10000,33,1531,1000130,,,,,,,,,,30005271
60012646,Simela IV - Moon 7 - Sisters of EVE Academy,0.513945458,10000067,20000771,,0.5,0.05,4,0.00E+00,50000000,10000,32,1932,1000130,,,,,,,,,,30005269
60012649,Athinard IV - Sisters of EVE Bureau,0.974909036,10000037,20000444,,0.5,0.05,4,0.00E+00,50000000,10000,33,56,1000130,,,,,,,,,,30003031
60012652,Gicodel VII - Moon 14 - Sisters of EVE Bureau,0.85842591,10000037,20000444,,0.5,0.05,4,0.00E+00,50000000,10000,33,56,1000130,,,,,,,,,,30003035
60012655,Quier IV - Moon 27 - Sisters of EVE Treasury,0.733882124,10000037,20000444,,0.5,0.05,4,0.00E+00,50000000,10000,34,3868,1000130,,,,,,,,,,30003037
60012658,Pochelympe VII - Moon 2 - Sisters of EVE Bureau,0.622236287,10000044,20000525,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30003604
60012661,Pochelympe IX - Sisters of EVE Bureau,0.622236287,10000044,20000525,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30003604
60012664,Toustain V - Moon 7 - Sisters of EVE Bureau,0.411824001,10000044,20000525,,0.5,0.05,4,0.00E+00,50000000,10000,33,1531,1000130,,,,,,,,,,30003606
60012667,Osmon II - Moon 1 - Sisters of EVE Bureau,0.680264298,10000002,20000026,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30000180
60012670,Airaken V - Moon 1 - Sisters of EVE Academy,0.503991882,10000002,20000026,,0.5,0.05,4,0.00E+00,50000000,10000,32,1529,1000130,,,,,,,,,,30000185
60012673,Airaken VI - Moon 1 - Sisters of EVE Bureau,0.503991882,10000002,20000026,,0.5,0.05,4,0.00E+00,50000000,10000,33,56,1000130,,,,,,,,,,30000185
60012676,Vivanier VII - Moon 24 - Sisters of EVE Bureau,0.543845171,10000048,20000556,,0.5,0.05,4,0.00E+00,50000000,10000,33,1531,1000130,,,,,,,,,,30003810
60012679,Vivanier VII - Moon 5 - Sisters of EVE Bureau,0.543845171,10000048,20000556,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30003810
60012682,Dour VIII - Moon 1 - Sisters of EVE Academy,0.384864135,10000048,20000556,,0.5,0.05,4,0.00E+00,50000000,10000,32,57,1000130,,,,,,,,,,30003807
60012685,Lour VIII - Moon 1 - Sisters of EVE Bureau,0.637345581,10000044,20000521,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30003575
60012688,Boystin V - Moon 7 - Sisters of EVE Bureau,0.523019069,10000044,20000521,,0.5,0.05,4,0.00E+00,50000000,10000,33,56,1000130,,,,,,,,,,30003574
60012691,Octanneve V - Sisters of EVE Bureau,0.696679206,10000044,20000521,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30003578
60012694,Efu VII - Sisters of EVE Bureau,0.092313398,10000054,20000628,,0.5,0.05,4,0.00E+00,50000000,10000,33,1932,1000130,,,,,,,,,,30004297
60012697,Tisot VI - Sisters of EVE Bureau,0.089875945,10000054,20000628,,0.5,0.05,4,0.00E+00,50000000,10000,33,1932,1000130,,,,,,,,,,30004298
60012700,Efu V - Moon 12 - Sisters of EVE Bureau,0.092313398,10000054,20000628,,0.5,0.05,4,0.00E+00,50000000,10000,33,1531,1000130,,,,,,,,,,30004297
60012703,Naguton VIII - Moon 1 - Sisters of EVE Academy,0.30969232,10000043,20000507,,0.5,0.05,4,0.00E+00,50000000,10000,32,1932,1000130,,,,,,,,,,30003475
60012706,Amod VII - Moon 1 - Sisters of EVE Academy,0.295885821,10000043,20000507,,0.5,0.05,4,0.00E+00,50000000,10000,32,1529,1000130,,,,,,,,,,30003480
60012709,Fahruni XII - Sisters of EVE Bureau,0.518156319,10000043,20000507,,0.5,0.05,4,0.00E+00,50000000,10000,33,1531,1000130,,,,,,,,,,30003473
60012712,Akkilen VIII - Moon 5 - Sisters of EVE Bureau,0.689045573,10000002,20000025,,0.5,0.05,4,0.00E+00,50000000,10000,33,1531,1000130,,,,,,,,,,30000178
60012715,Soshin II - Sisters of EVE Bureau,0.634221028,10000002,20000025,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30000175
60012718,Vattuolen X - Moon 15 - Sisters of EVE Bureau,0.708073071,10000002,20000025,,0.5,0.05,4,0.00E+00,50000000,10000,33,1531,1000130,,,,,,,,,,30000173
60012721,Rens VII - Moon 20 - Sisters of EVE Bureau,0.894581866,10000030,20000367,,0.5,0.05,4,0.00E+00,50000000,10000,33,2502,1000130,,,,,,,,,,30002510
60012724,Rens VII - Moon 21 - Sisters of EVE Bureau,0.894581866,10000030,20000367,,0.5,0.05,4,0.00E+00,50000000,10000,33,1531,1000130,,,,,,,,,,30002510
60012727,Rens VII - Moon 19 - Sisters of EVE Bureau,0.894581866,10000030,20000367,,0.5,0.05,4,0.00E+00,50000000,10000,33,1932,1000130,,,,,,,,,,30002510
60012730,FDZ4-A VIII - Moon 3 - Society of Conscious Thought School,-0.231161615,10000029,20000356,,0.5,0.05,4,0.00E+00,50000000,10000,37,3865,1000131,,,,,,,,,,30002423
60012733,FDZ4-A IX - Moon 6 - Society of Conscious Thought School,-0.231161615,10000029,20000356,,0.5,0.05,4,0.00E+00,50000000,10000,37,3865,1000131,,,,,,,,,,30002423
60012736,Yulai III - Moon 1 - Secure Commerce Commission Depository,1,10000067,20000761,,0.5,0.05,4,0.00E+00,50000000,10000,35,1932,1000132,,,,,,,,,,30005204
60012739,Tar III - Secure Commerce Commission Depository,0.756677245,10000067,20000761,,0.5,0.05,4,0.00E+00,50000000,10000,35,57,1000132,,,,,,,,,,30005199
60012742,H-ADOC VII - Moon 12 - Salvation Angels Warehouse,-0.1247628,10000012,20000147,,0.5,0.05,4,0.00E+00,50000000,10000,29,1929,1000133,,,,,,,,,,30001001
60012745,G-G78S VII - Salvation Angels Chemical Refinery,-0.162519389,10000012,20000147,,0.35,0.05,4,0.00E+00,50000000,10000,11,1928,1000133,,,,,,,,,,30001002
60012748,V-IUEL VII - Moon 15 - Salvation Angels Warehouse,-0.142840655,10000012,20000148,,0.5,0.05,4,0.00E+00,50000000,10000,29,3870,1000133,,,,,,,,,,30001008
60012751,5E-VR8 I - Moon 10 - Salvation Angels Chemical Refinery,-0.069202139,10000012,20000148,,0.35,0.05,4,0.00E+00,50000000,10000,11,1928,1000133,,,,,,,,,,30001014
60012754,XX9-WV VII - Moon 3 - Salvation Angels Trading Post,-0.063099704,10000012,20000149,,0.5,0.05,4,0.00E+00,50000000,10000,30,1531,1000133,,,,,,,,,,30001021
60012757,HLW-HP VI - Moon 10 - Salvation Angels Chemical Refinery,-0.022751129,10000012,20000149,,0.35,0.05,4,0.00E+00,50000000,10000,11,2497,1000133,,,,,,,,,,30001016
60012760,MDD-79 VIII - Moon 15 - Salvation Angels Warehouse,-0.005197503,10000012,20000150,,0.5,0.05,4,0.00E+00,50000000,10000,29,1929,1000133,,,,,,,,,,30001027
60012763,K-QWHE VI - Moon 10 - Salvation Angels Chemical Refinery,-0.019424208,10000012,20000150,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000133,,,,,,,,,,30001026
60012766,M-N7WD VIII - Moon 18 - Salvation Angels Trading Post,-0.079986994,10000012,20000151,,0.5,0.05,4,0.00E+00,50000000,10000,30,3868,1000133,,,,,,,,,,30001032
60012769,QFEW-K IV - Salvation Angels Chemical Refinery,-0.130311676,10000012,20000151,,0.35,0.05,4,0.00E+00,50000000,10000,11,2497,1000133,,,,,,,,,,30001033
60012772,LJ-YSW VI - Moon 14 - Salvation Angels Trading Post,-0.012513988,10000012,20000152,,0.5,0.05,4,0.00E+00,50000000,10000,30,1531,1000133,,,,,,,,,,30001038
60012775,CL-1JE V - Moon 15 - Salvation Angels Chemical Refinery,-0.061844773,10000012,20000152,,0.35,0.05,4,0.00E+00,50000000,10000,11,3867,1000133,,,,,,,,,,30001042
60012778,Litom III - Salvation Angels Trading Post,-0.041772888,10000012,20000153,,0.5,0.05,4,0.00E+00,50000000,10000,30,2502,1000133,,,,,,,,,,30001048
60012781,Doril V - Moon 1 - Salvation Angels Chemical Refinery,-0.014319277,10000012,20000153,,0.35,0.05,4,0.00E+00,50000000,10000,11,3867,1000133,,,,,,,,,,30001047
60012784,A-1CON X - Moon 2 - Salvation Angels Warehouse,-0.084508899,10000058,20000674,,0.5,0.05,4,0.00E+00,50000000,10000,29,3870,1000133,,,,,,,,,,30004619
60012787,WY-9LL IX - Moon 1 - Salvation Angels Reprocessing Facility,-0.154704131,10000058,20000674,,0.4,0.05,4,0.00E+00,50000000,10000,10,2499,1000133,,,,,,,,,,30004621
60012790,Oyonata IV - Moon 1 - Amarr Navy Assembly Plant,0.258891056,10000038,20000451,,0.5,0.05,4,0.00E+00,50000000,10000,14,1927,1000084,,,,,,,,,,30003088
60012793,Sahtogas IV - Moon 2 - Amarr Navy Logistic Support,0.279866538,10000038,20000451,,0.5,0.05,4,0.00E+00,50000000,10000,15,1929,1000084,,,,,,,,,,30003086
60012796,G-G78S X - Moon 11 - Serpentis Corporation Chemical Refinery,-0.162519389,10000012,20000147,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001002
60012799,OSY-UD IX - Moon 16 - Serpentis Corporation Chemical Storage,-0.159360685,10000012,20000147,,0.5,0.05,4,0.00E+00,50000000,10000,12,1531,1000135,,,,,,,,,,30001005
60012802,G-G78S XI - Moon 7 - Serpentis Corporation Chemical Refinery,-0.162519389,10000012,20000147,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001002
60012805,PO4F-3 VI - Moon 18 - Serpentis Corporation Chemical Refinery,-0.0880374,10000012,20000148,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001012
60012808,PO4F-3 VI - Moon 7 - Serpentis Corporation Chemical Refinery,-0.0880374,10000012,20000148,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001012
60012811,PO4F-3 V - Moon 10 - Serpentis Corporation Chemical Refinery,-0.0880374,10000012,20000148,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001012
60012814,HLW-HP VI - Moon 14 - Serpentis Corporation Chemical Refinery,-0.022751129,10000012,20000149,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001016
60012817,HLW-HP III - Moon 5 - Serpentis Corporation Chemical Refinery,-0.022751129,10000012,20000149,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001016
60012820,HLW-HP IV - Moon 1 - Serpentis Corporation Chemical Refinery,-0.022751129,10000012,20000149,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001016
60012823,K-QWHE VII - Moon 11 - Serpentis Corporation Chemical Refinery,-0.019424208,10000012,20000150,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001026
60012826,K-QWHE VI - Moon 15 - Serpentis Corporation Chemical Refinery,-0.019424208,10000012,20000150,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001026
60012829,CL-85V V - Serpentis Corporation Chemical Storage,-0.01816412,10000012,20000150,,0.5,0.05,4,0.00E+00,50000000,10000,12,1531,1000135,,,,,,,,,,30001025
60012832,QFEW-K V - Moon 1 - Serpentis Corporation Chemical Refinery,-0.130311676,10000012,20000151,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001033
60012835,S1DP-Y VIII - Moon 15 - Serpentis Corporation Reprocessing Facility,-0.087508454,10000012,20000151,,0.4,0.05,4,0.00E+00,50000000,10000,10,4023,1000135,,,,,,,,,,30001030
60012838,CVY-UC IX - Moon 17 - Serpentis Corporation Reprocessing Facility,-0.202599477,10000012,20000151,,0.4,0.05,4,0.00E+00,50000000,10000,10,4023,1000135,,,,,,,,,,30001034
60012841,LJ-YSW IV - Moon 2 - Serpentis Corporation Reprocessing Facility,-0.012513988,10000012,20000152,,0.4,0.05,4,0.00E+00,50000000,10000,10,4023,1000135,,,,,,,,,,30001038
60012844,CL-1JE V - Moon 1 - Serpentis Corporation Chemical Refinery,-0.061844773,10000012,20000152,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001042
60012847,CL-1JE V - Moon 3 - Serpentis Corporation Chemical Refinery,-0.061844773,10000012,20000152,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001042
60012850,Utopia VI - Moon 6 - Serpentis Corporation Chemical Refinery,-0.02210073,10000012,20000153,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001045
60012853,Utopia VI - Moon 12 - Serpentis Corporation Chemical Refinery,-0.02210073,10000012,20000153,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001045
60012856,Jorund VII - Moon 2 - Serpentis Corporation Chemical Refinery,-0.007395604,10000012,20000153,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30001046
60012859,Serpentis Prime VIII - Moon 2 - Serpentis Corporation Chemical Refinery,-0.124803487,10000058,20000674,,0.35,0.05,4,0.00E+00,50000000,10000,11,1529,1000135,,,,,,,,,,30004623
60012862,A-1CON X - Moon 10 - Serpentis Corporation Chemical Storage,-0.084508899,10000058,20000674,,0.5,0.05,4,0.00E+00,50000000,10000,12,1531,1000135,,,,,,,,,,30004619
60012865,WY-9LL IX - Moon 1 - Serpentis Corporation Reprocessing Facility,-0.154704131,10000058,20000674,,0.4,0.05,4,0.00E+00,50000000,10000,10,4023,1000135,,,,,,,,,,30004621
60012868,H-ADOC IV - Moon 1 - Guardian Angels Assembly Plant,-0.1247628,10000012,20000147,,0.5,0.05,4,0.00E+00,50000000,10000,14,1927,1000136,,,,,,,,,,30001001
60012871,UW9B-F X - Guardian Angels Logistic Support,-0.133049838,10000012,20000147,,0.5,0.05,4,0.00E+00,50000000,10000,15,1530,1000136,,,,,,,,,,30001003
60012874,D87E-A VII - Moon 6 - Guardian Angels Assembly Plant,-0.059470604,10000012,20000148,,0.5,0.05,4,0.00E+00,50000000,10000,14,2498,1000136,,,,,,,,,,30001010
60012877,PO4F-3 V - Moon 6 - Guardian Angels Assembly Plant,-0.0880374,10000012,20000148,,0.5,0.05,4,0.00E+00,50000000,10000,14,1529,1000136,,,,,,,,,,30001012
60012880,HLW-HP VI - Moon 7 - Guardian Angels Assembly Plant,-0.022751129,10000012,20000149,,0.5,0.05,4,0.00E+00,50000000,10000,14,3867,1000136,,,,,,,,,,30001016
60012883,RA-NXN VII - Moon 18 - Guardian Angels Assembly Plant,-0.032973638,10000012,20000149,,0.5,0.05,4,0.00E+00,50000000,10000,14,2498,1000136,,,,,,,,,,30001018
60012886,YKE4-3 III - Moon 1 - Guardian Angels Testing Facilities,-0.007013201,10000012,20000150,,0.5,0.05,4,0.00E+00,50000000,10000,13,1931,1000136,,,,,,,,,,30001024
60012889,CL-85V VI - Moon 8 - Guardian Angels Assembly Plant,-0.01816412,10000012,20000150,,0.5,0.05,4,0.00E+00,50000000,10000,14,3867,1000136,,,,,,,,,,30001025
60012892,QFEW-K VI - Moon 1 - Guardian Angels Assembly Plant,-0.130311676,10000012,20000151,,0.5,0.05,4,0.00E+00,50000000,10000,14,3867,1000136,,,,,,,,,,30001033
60012895,QFEW-K IV - Guardian Angels Assembly Plant,-0.130311676,10000012,20000151,,0.5,0.05,4,0.00E+00,50000000,10000,14,1927,1000136,,,,,,,,,,30001033
60012898,G-0Q86 VII - Moon 1 - Guardian Angels Assembly Plant,-0.017342729,10000012,20000152,,0.5,0.05,4,0.00E+00,50000000,10000,14,1529,1000136,,,,,,,,,,30001041
60012901,J4UD-J VI - Moon 3 - Guardian Angels Testing Facilities,-0.11981349,10000012,20000152,,0.5,0.05,4,0.00E+00,50000000,10000,13,2500,1000136,,,,,,,,,,30001043
60012904,Litom XI - Moon 2 - Guardian Angels Assembly Plant,-0.041772888,10000012,20000153,,0.5,0.05,4,0.00E+00,50000000,10000,14,3867,1000136,,,,,,,,,,30001048
60012907,Hemin VII - Moon 15 - Guardian Angels Logistic Support,-0.014633006,10000012,20000153,,0.5,0.05,4,0.00E+00,50000000,10000,15,2501,1000136,,,,,,,,,,30001044
60012910,YZ-LQL VI - Moon 19 - Guardian Angels Logistic Support,-0.107308054,10000058,20000674,,0.5,0.05,4,0.00E+00,50000000,10000,15,2501,1000136,,,,,,,,,,30004617
60012913,YZ-LQL VII - Moon 1 - Guardian Angels Assembly Plant,-0.107308054,10000058,20000674,,0.5,0.05,4,0.00E+00,50000000,10000,14,1927,1000136,,,,,,,,,,30004617
60012916,Yulai VIII - Moon 12 - DED Logistic Support,1,10000067,20000761,,0.5,0.05,4,0.00E+00,50000000,10000,15,2501,1000137,,,,,,,,,,30005204
60012919,Tarta IX - Moon 14 - DED Assembly Plant,0.498363576,10000067,20000761,,0.5,0.05,4,0.00E+00,50000000,10000,14,2498,1000137,,,,,,,,,,30005205
60012922,Yulai X - DED Assembly Plant,1,10000067,20000761,,0.5,0.05,4,0.00E+00,50000000,10000,14,1529,1000137,,,,,,,,,,30005204
60012925,Sortet VI - Moon 5 - DED Logistic Support,0.775813638,10000068,20000779,,0.5,0.05,4,0.00E+00,50000000,10000,15,2501,1000137,,,,,,,,,,30005323
60012928,Reblier VIII - Moon 7 - DED Logistic Support,0.398013838,10000068,20000779,,0.5,0.05,4,0.00E+00,50000000,10000,15,1530,1000137,,,,,,,,,,30005328
60012931,Scolluzer VI - DED Logistic Support,0.822735561,10000068,20000779,,0.5,0.05,4,0.00E+00,50000000,10000,15,3868,1000137,,,,,,,,,,30005322
60012934,Ruchy I - DED Testing Facilities,0.363667633,10000043,20000329,,0.5,0.05,4,0.00E+00,50000000,10000,13,2500,1000137,,,,,,,,,,30002249
60012937,Mamenkhanar IX - Moon 11 - DED Logistic Support,0.703849444,10000043,20000329,,0.5,0.05,4,0.00E+00,50000000,10000,15,2501,1000137,,,,,,,,,,30002242
60012940,Neziel I - DED Assembly Plant,0.449943586,10000043,20000329,,0.5,0.05,4,0.00E+00,50000000,10000,14,1927,1000137,,,,,,,,,,30002246
60012943,Maspah V - Moon 6 - DED Assembly Plant,0.799900977,10000001,20000008,,0.5,0.05,4,0.00E+00,50000000,10000,14,2498,1000137,,,,,,,,,,30000052
60012946,Maspah IV - Moon 7 - DED Assembly Plant,0.799900977,10000001,20000008,,0.5,0.05,4,0.00E+00,50000000,10000,14,2498,1000137,,,,,,,,,,30000052
60012949,Juddi VII - DED Logistic Support,0.649136639,10000001,20000008,,0.5,0.05,4,0.00E+00,50000000,10000,15,3868,1000137,,,,,,,,,,30000051
60012952,Esteban VIII - Moon 4 - DED Logistic Support,0.551631696,10000043,20000331,,0.5,0.05,4,0.00E+00,50000000,10000,15,3868,1000137,,,,,,,,,,30002260
60012955,Nalu VII - Moon 7 - DED Testing Facilities,0.581324894,10000043,20000331,,0.5,0.05,4,0.00E+00,50000000,10000,13,2500,1000137,,,,,,,,,,30002262
60012958,Sahdil III - DED Logistic Support,0.706805695,10000043,20000331,,0.5,0.05,4,0.00E+00,50000000,10000,15,3868,1000137,,,,,,,,,,30002259
60012961,Perdan VI - Moon 16 - DED Testing Facilities,0.857557376,10000020,20000250,,0.5,0.05,4,0.00E+00,50000000,10000,13,3869,1000137,,,,,,,,,,30001693
60012964,Asesamy VI - Moon 8 - DED Assembly Plant,0.645108648,10000020,20000250,,0.5,0.05,4,0.00E+00,50000000,10000,14,1529,1000137,,,,,,,,,,30001689
60012967,Hostni VII - Moon 18 - DED Assembly Plant,0.791946068,10000020,20000250,,0.5,0.05,4,0.00E+00,50000000,10000,14,1927,1000137,,,,,,,,,,30001690
60012970,Evati IX - Moon 1 - DED Assembly Plant,0.247392084,10000042,20000304,,0.5,0.05,4,0.00E+00,50000000,10000,14,3867,1000137,,,,,,,,,,30002060
60012973,Lasleinur VI - Moon 17 - DED Assembly Plant,0.237848385,10000042,20000304,,0.5,0.05,4,0.00E+00,50000000,10000,14,1927,1000137,,,,,,,,,,30002065
60012976,Todifrauan VII - Moon 8 - DED Assembly Plant,0.115854999,10000042,20000304,,0.5,0.05,4,0.00E+00,50000000,10000,14,1927,1000137,,,,,,,,,,30002062
60012979,Hilaban II - Moon 5 - DED Testing Facilities,0.891444073,10000020,20000247,,0.5,0.05,4,0.00E+00,50000000,10000,13,2500,1000137,,,,,,,,,,30001674
60012982,Pimebeka VII - Moon 13 - DED Logistic Support,0.684395769,10000020,20000247,,0.5,0.05,4,0.00E+00,50000000,10000,15,1929,1000137,,,,,,,,,,30001669
60012985,Tash-Murkon Prime III - Moon 1 - DED Assembly Plant,0.832133876,10000020,20000247,,0.5,0.05,4,0.00E+00,50000000,10000,14,3867,1000137,,,,,,,,,,30001671
